gp_code,gp_name,block_code,block_name,zp_code,zp_name
47815,Tekmalpur,1461,Mohammadpur,114,Azamgarh
272178,Tekmalpur,1466,Rani Ki Sarai,114,Azamgarh
267651,Teknar,2130,Shoharatgarh,173,Siddharth Nagar
62410,Teksari Bujurg,1692,Haswa,133,Fatehpur
74724,Tekuatar,1900,Ramkola,151,Kushi Nagar
90517,Tekuria,297517,Karma,175,Sonbhadra
67014,Tekuwa Pati,1767,Sahjanawa,139,Gorakhpur
64981,Telaha,1736,Belsar,138,Gonda
47317,Telahua Chakvali,1454,Jahanaganj,114,Azamgarh
44582,Tela Khas,1417,Handia,111,Prayagraj
265916,Telari,2204,Pindra,178,Varanasi
66832,Telaura,1764,Pali,139,Gorakhpur
88743,Telaura,2128,Mithwal,173,Siddharth Nagar
273901,Telaura,2118,Bansi,173,Siddharth Nagar
89735,Teleyani,2143,Misrikh,174,Sitapur
74059,Teleyar,1890,Ramia Behar,150,Kheri
74505,Telgaona,1897,Motichak,151,Kushi Nagar
45500,Telghana,1430,Shankargarh,111,Prayagraj
67069,Telhnapar,1768,Sardarnagar,139,Gorakhpur
58791,Telia Afgan,1632,Bhagalpur,128,Deoria
58792,Telia Kalan,1632,Bhagalpur,128,Deoria
65798,Telia Kot,1748,Rupaideeh,138,Gonda
56811,Telia Nagla,1600,Anupshahr,125,Bulandshahr
77294,Telipahari,1941,Panwari,156,Mahoba
270298,Telipara,1576,Kotwali,123,Bijnor
85486,Telipura,2079,Puwarka,168,Saharanpur
239024,Telipura Mafi,1839,Joya,145,Amroha
54234,Teliya Deeh,1562,Kaptanganj,122,Basti
54547,Teliya Deeh,1567,Saltaua Gopal Pur,122,Basti
54680,Teliyadih,1568,Sau Ghat,122,Basti
88588,Teliya Diha,2126,Khuniyaon,173,Siddharth Nagar
82834,Teliyahi,2035,Lakshamanpur,165,Pratapgarh
79423,Teliyani,1982,Chhanvey,161,Mirzapur
82390,Teliyani,2028,Aspur Deosara,165,Pratapgarh
65642,Teliyani Upadhayay,1746,Pandri Kripal,138,Gonda
45438,Teliya Tara,1429,Saidabad,111,Prayagraj
266645,Tellipura,2082,Sarsawan,168,Saharanpur
51752,Telma,1527,Dariyabad,120,Barabanki
50422,Telma Jamaluddinpur,1506,Siar,117,Ballia
52563,Telwaari,1538,Sirauli Gauspur,120,Barabanki
52639,Telwai,1539,Suratganj,120,Barabanki
52336,Telwari,1535,Ramnagar,120,Barabanki
52337,Telyaani,1535,Ramnagar,120,Barabanki
88269,Telya Deeh,2122,Domariyaganj,173,Siddharth Nagar
65261,Telyani Kanoongo,1740,Itiathok,138,Gonda
65799,Telyani Pathak,1748,Rupaideeh,138,Gonda
86315,Tema Rahmat,2091,Semariyawan,169,Sant Kabeer Nagar
267123,Temra,2066,Bilaspur,167,Rampur
54092,Tendai Chet Singh,1560,Gaur,122,Basti
265355,Tendava,1914,Kakori,153,Lucknow
49326,Tendawa Alpi Misra,1485,Phakharpur,116,Bahraich
49570,Tendawa Basantpur,1489,Tajwapur,116,Bahraich
49327,Tendawa Mahant,1485,Phakharpur,116,Bahraich
49571,Tendawa Sisatipur,1489,Tajwapur,116,Bahraich
55673,Tendera,1580,Noorpur,123,Bijnor
92648,Tendewa H.Kuddi,2192,Nawabganj,177,Unnao
61228,Tendha,1674,Milkipur,131,Ayodhya
73600,Tendhuwa,1883,Mitauli,150,Kheri
70735,Tendol,1827,Badagaon,144,Jhansi
50423,Tendua,1506,Siar,117,Ballia
58868,Tendua,1633,Bhaluani,128,Deoria
62353,Tendua,1691,Dhata,133,Fatehpur
68145,Tendua,1788,Mallawan,141,Hardoi
90518,Tendua,2155,Ghorawal,175,Sonbhadra
90630,Tendua,2157,Nagwa,175,Sonbhadra
91996,Tendua,2181,Shukul Bazar,584,Amethi
272074,Tendua,1440,Ram Nagar,112,Ambedkar Nagar
272932,Tenduabhaanpur,1513,Rehera Bazaar,118,Balrampur
65643,Tendua Bhagat,1746,Pandri Kripal,138,Gonda
66325,Tendua Bisambharpur,1756,Campierganj,139,Gorakhpur
65800,Tendua Choukharia,1748,Rupaideeh,138,Gonda
73418,Tenduai,1881,Kumbhigola,150,Kheri
79495,Tenduai,1983,Hallia,161,Mirzapur
46049,Tenduai Kalan,1437,Jahangir Ganj,112,Ambedkar Nagar
79677,Tendua Kala,1986,Lalganj,161,Mirzapur
80058,Tendua Kala,1992,Rajgarh,161,Mirzapur
45203,Tendua Kalan,1426,Meja,111,Prayagraj
73680,Tenduakanja,1884,Mohammadi,150,Kheri
66245,Tendua Khurd,1755,Brahmpur,139,Gorakhpur
269674,Tendua Mahniya,2166,Dostpur,176,Sultanpur
272616,Tenduapatti Farsaptar,1506,Siar,117,Ballia
65060,Tendua Ranipur,1737,Chhapia,138,Gonda
78806,Tenduar Urf Katghar Sanjar,1968,Ranipur,159,Mau
51132,Tendua Takia,1516,Utraula,118,Balrampur
270421,Tendubari,1638,Gauri Bazar,128,Deoria
93632,Tendue,2205,Sevapuri,178,Varanasi
270524,Tenduee,2155,Ghorawal,175,Sonbhadra
66435,Tenduhani,1758,Gagaha,139,Gorakhpur
79679,Tenduhani,1986,Lalganj,161,Mirzapur
90519,Tenduhar,2155,Ghorawal,175,Sonbhadra
266726,Tenduhi,1629,Baitalpur,128,Deoria
88744,Tendui,2128,Mithwal,173,Siddharth Nagar
62616,Tenduli,1695,Malwan,133,Fatehpur
62552,Tenduli Lakhipur,1694,Khajuha,133,Fatehpur
51292,Tendura,1519,Bisanda,119,Banda
74016,Tenduva,1889,Phoolbehar,150,Kheri
45204,Tenduva Khurd,1426,Meja,111,Prayagraj
50201,Tenduwa,1502,Navanagar,117,Ballia
73107,Tenduwa,1876,Bankeyganj,150,Kheri
89150,Tenduwa,2134,Biswan,174,Sitapur
87836,Tenduwa Baraw,2116,Jamunaha,172,Shravasti
49636,Tenduwa Kabeer,1490,Visheshwarganj,116,Bahraich
91159,Tenduwakaji,2166,Dostpur,176,Sultanpur
58431,Tenduwa Mafi,1626,Mau,127,Chitrakoot
65534,Tenduwa Mohni,1744,Mujehana,138,Gonda
50781,Tenduwa Nagar,1511,Harriya Satgharwa,118,Balrampur
47178,Tenduwa Tejpur,1452,Bilariyaganj,114,Azamgarh
83537,Tendva,2047,Bahadurpur,584,Amethi
58219,Tendvi,1623,Sakaldiha,126,Chandauli
52503,Tendwa,1537,Sidhaur,120,Barabanki
87641,Tendwa Mahant,2113,Ekona,172,Shravasti
75126,Tenga,1906,Birdha,152,Lalitpur
73061,Tengai,1875,Sirathu,149,Kaushambi
49668,Tengarahi,1491,Bairia,117,Ballia
54301,Tengariya Raja,1563,Kudaraha,122,Basti
50570,Tengnahiamankot,1508,Balrampur,118,Balrampur
269174,Tengnahwa,1510,Gaisri,118,Balrampur
67151,Tengri,1769,Uruwa,139,Gorakhpur
62727,Teni,1697,Vijayipur,133,Fatehpur
67895,Teni,1783,Hariyawan,141,Hardoi
72809,Tenshah Alamabad,1871,Manjhanpur,149,Kaushambi
78408,Tenshupar,1962,Dohri Ghat,159,Mau
271389,Tenta,1910,Talbehat,152,Lalitpur
54171,Tenua,1561,Harraiya,122,Basti
66955,Tenua,1766,Piprauli,139,Gorakhpur
54454,Tenua Asnahara,1565,Ramnagar,122,Basti
88270,Tenuhar,2122,Domariyaganj,173,Siddharth Nagar
67015,Tenuhari,1767,Sahjanawa,139,Gorakhpur
269512,Tenuhari Auwal,2091,Semariyawan,169,Sant Kabeer Nagar
86316,Tenuhari Doem,2091,Semariyawan,169,Sant Kabeer Nagar
86317,Tenuhari Soem,2091,Semariyawan,169,Sant Kabeer Nagar
88271,Tenuhar Urf Kathotia,2122,Domariyaganj,173,Siddharth Nagar
269910,Tenuva,2123,Itwa,173,Siddharth Nagar
54093,Tenuwa,1560,Gaur,122,Basti
54546,Tenuwa,1567,Saltaua Gopal Pur,122,Basti
66956,Tenuwan,1766,Piprauli,139,Gorakhpur
268369,Tenwa,1539,Suratganj,120,Barabanki
58220,Tenwar,1623,Sakaldiha,126,Chandauli
266884,Tenwasi,2181,Shukul Bazar,584,Amethi
71624,Teoga,1849,Amrodha,147,Kanpur Dehat
47933,Teo Khar,1463,Palhani,114,Azamgarh
48857,Tepraha,1478,Chitaura,116,Bahraich
52148,Ter,1672,Mawai,131,Ayodhya
48622,Tera,1473,Binauli,115,Baghpat
51441,Tera,1522,Mahuva,119,Banda
52038,Tera,1531,Harakh,120,Barabanki
61733,Tera,1681,Mohamdabad,132,Farrukhabad
75127,Tera,1906,Birdha,152,Lalitpur
87517,Tera,2111,Sindhauli,171,Shahjahanpur
61861,Tera Akbarpur,1683,Rajepur,132,Farrukhabad
90968,Teraayen,2162,Bhadaiya,176,Sultanpur
51513,Tera(B),1523,Naraini,119,Banda
83751,Tera Baraula,2052,Harchandpur,166,Rae Bareli
52089,Tera Daulatpur,1532,Masauli,120,Barabanki
90410,Teraha,2154,Dudhi,175,Sonbhadra
51565,Terahi Mafi,1524,Tindwari,119,Banda
50782,Terahi Pras,1511,Harriya Satgharwa,118,Balrampur
268706,Terahra,1875,Sirathu,149,Kaushambi
51133,Terahwa Ahema,1516,Utraula,118,Balrampur
75348,Terai,1910,Talbehat,152,Lalitpur
71413,Tera Jaket,1846,Talgram,146,Kannauj
51823,Tera Kala,1528,Dewa,120,Barabanki
51824,Tera Khurd,1528,Dewa,120,Barabanki
71298,Tera Malloo,1844,Kannauj,146,Kannauj
71414,Tera Rabbu,1846,Talgram,146,Kannauj
71227,Teraragi,1843,Jalalabad,146,Kannauj
54681,Tereta,1568,Sau Ghat,122,Basti
67464,Terha,1776,Sumerpur,140,Hamirpur
92278,Terha,2186,Bighapur,177,Unnao
54384,Terhaghat,1564,Paras Rampur,122,Basti
81965,Terha Shriram,2023,Bilsanda,164,Pilibhit
50783,Terhawa,1511,Harriya Satgharwa,118,Balrampur
50607,Terhawa Tappa Vank,1509,Gaindas Bujurg,118,Balrampur
76485,Terhi,1929,Lakshmipur,155,Maharajganj
47550,Terhi Jamin Terhi,1457,Mahrajganj,114,Azamgarh
51911,Terhwa,1529,Fatehpur,120,Barabanki
50608,Terhwa Navabad,1509,Gaindas Bujurg,118,Balrampur
67601,Teria,1778,Bawan,141,Hardoi
67847,Teria,1782,Bilgram,141,Hardoi
68146,Teria Bhawanipur,1788,Mallawan,141,Hardoi
268896,Teri Maniya Teekar,2052,Harchandpur,166,Rae Bareli
45890,Teriya,1435,Bhiti,112,Ambedkar Nagar
48858,Teriya,1478,Chitaura,116,Bahraich
68035,Teriya,1786,Kothawan,141,Hardoi
77351,Terkara Daulatpur,1942,Barnahal,157,Mainpuri
83630,Terukha,2049,Dalmau,166,Rae Bareli
73175,Terwa,1877,Behjam,150,Kheri
75844,Terwa,1918,Sarojaninagar,153,Lucknow
89223,Terwa,2135,Gondlamau,174,Sitapur
89736,Terwa,2143,Misrikh,174,Sitapur
272461,Terwa,1787,Madhoganj,141,Hardoi
67848,Terwa Chandpur,1782,Bilgram,141,Hardoi
89426,Terwa Chilaula,2138,Khairabad,174,Sitapur
67986,Terwa Dahigawan,1785,Kachauna,141,Hardoi
68098,Terwa Kulli,1787,Madhoganj,141,Hardoi
90018,Terwa Manikapur,2147,Rampur Mathura,174,Sitapur
62728,Tesahi Bujurg,1697,Vijayipur,133,Fatehpur
52039,Tesuva Salemchak,1531,Harakh,120,Barabanki
48384,Tetara,1469,Tarwa,114,Azamgarh
88122,Tetari,2120,Bhanwapur,173,Siddharth Nagar
79592,Tetariya Kala,1984,Jamalpur,161,Mirzapur
74017,Tetarpur,1889,Phoolbehar,150,Kheri
266420,Tetarpur,2181,Shukul Bazar,584,Amethi
272589,Tetarpur,1507,Sohanv,117,Ballia
48094,Teunga,1465,Phulpur,114,Azamgarh
83168,Teunga,2040,Pratapgarh (Sadar),165,Pratapgarh
67987,Teuri Matua,1785,Kachauna,141,Hardoi
46620,Teurlalpur,1444,Auraiya,113,Auraiya
88589,Teuwa Grant,2126,Khuniyaon,173,Siddharth Nagar
43549,Tevathu,1403,Bijauli,110,Aligarh
72810,Tewa,1871,Manjhanpur,149,Kaushambi
93375,Tewar,2202,Harahua,178,Varanasi
270118,Tewaria Khurd,1420,Karchhana,111,Prayagraj
83780,Tewaripur,2053,Jagatpur,166,Rae Bareli
272135,Tewaripur,1463,Palhani,114,Azamgarh
84076,Tewaripur1,2059,Salon,166,Rae Bareli
80693,Tewar Khas,2001,Kundarki,162,Moradabad
80694,Tewar Patti Urf Kazipura,2001,Kundarki,162,Moradabad
47612,Tewkhar,1458,Martinganj,114,Azamgarh
89151,Tewla,2134,Biswan,174,Sitapur
81439,Tewra,2014,Morna,163,Muzaffarnagar
90735,Teyara Nayak,2158,Robertsganj,175,Sonbhadra
57384,Teyor Bujurag,1610,Pahasu,125,Bulandshahr
57385,Teyori,1610,Pahasu,125,Bulandshahr
65061,Tezpur,1737,Chhapia,138,Gonda
86172,Tezpur,2089,Pauli,169,Sant Kabeer Nagar
64982,Thadakki Patti,1736,Belsar,138,Gonda
65644,Thadvaria,1746,Pandri Kripal,138,Gonda
75128,Thagari,1906,Birdha,152,Lalitpur
268506,Thahipur,2044,Shivgarh,165,Pratapgarh
49122,Thailiya,1482,Mahasi,116,Bahraich
268398,Thakuramau,1533,Nindaura,120,Barabanki
271705,Thakurapar,277620,Bharohiya,139,Gorakhpur
50694,Thakurapur,1510,Gaisri,118,Balrampur
51075,Thakurapur,1515,Tulsipur,118,Balrampur
65715,Thakurapur,1747,Paraspur,138,Gonda
58869,Thakurdeva,1633,Bhaluani,128,Deoria
84538,Thakur Dwara,2067,Chamraon,167,Rampur
89958,Thakurepur,2146,Pisawan,174,Sitapur
46847,Thakur Gaon,1448,Sahar,113,Auraiya
58793,Thakur Gauri,1632,Bhagalpur,128,Deoria
59254,Thakur Gauri,1639,Lar,128,Deoria
266986,Thakuriya,2070,Shahabad,167,Rampur
267329,Thakurjot,1511,Harriya Satgharwa,118,Balrampur
66326,Thakur Nagar,1756,Campierganj,139,Gorakhpur
89737,Thakur Nagar,2143,Misrikh,174,Sitapur
52562,Thakurpur,1538,Sirauli Gauspur,120,Barabanki
54309,Thakurpur,1564,Paras Rampur,122,Basti
269885,Thakurpur,1540,Trivediganj,120,Barabanki
70696,Thakurpura,1826,Babina,144,Jhansi
66367,Thakurpur N0.2,1757,Chargawan,139,Gorakhpur
66368,Thakurpur No.1,1757,Chargawan,139,Gorakhpur
53858,Thalahapar,1557,Bankati,122,Basti
56158,Thalia Nagla,1588,Jagat,124,Budaun
57550,Thalinayatpur,1613,Syana,125,Bulandshahr
52335,Thal Khurd,1535,Ramnagar,120,Barabanki
70645,Thaloie,1825,Sujan Ganj,143,Jaunpur
51976,Thalwara,1530,Haidargarh,120,Barabanki
85071,Thamana,2073,Deoband,168,Saharanpur
67896,Thamarwa,1783,Hariyawan,141,Hardoi
72811,Thambha Alawalpur,1871,Manjhanpur,149,Kaushambi
50009,Thamhanpura,1498,Hanumanganj,117,Ballia
75349,Thana,1910,Talbehat,152,Lalitpur
92880,Thana,2196,Sikandarpur Sarausi,177,Unnao
93550,Thana,2204,Pindra,178,Varanasi
78273,Thana Amarsingh,1960,Raya,158,Mathura
81650,Thanabhawan (Rural),2019,Thana Bhawan,259727,Shamli
60103,Thana Dariyav Ganj,1654,Patiyali,577,Kasganj
266973,Thana Deeh,1538,Sirauli Gauspur,120,Barabanki
69681,Thana Gaddi,1812,Kerakat,143,Jaunpur
57599,Thana Gajraula,1614,Unchagaon,125,Bulandshahr
268185,Thanaipur,1728,Mohammadabad,137,Ghazipur
51514,Thanair,1523,Naraini,119,Banda
89358,Thanapatti,2137,Kasmanda,174,Sitapur
45283,Thanapur,297887,Sahson,111,Prayagraj
45353,Thanapur,1428,Pratappur,111,Prayagraj
79935,Thanapur,1990,Pahari,161,Mirzapur
43338,Thana Shankar Dwari,1400,Shamsabad,109,Agra
47816,Thanauli,1461,Mohammadpur,114,Azamgarh
90101,Thangaon,2148,Reusa,174,Sitapur
68036,Than Gaon,1786,Kothawan,141,Hardoi
239094,Than Hamirpur,1855,Rasulabad,147,Kanpur Dehat
54302,Thanhwa Muriyari,1563,Kudaraha,122,Basti
86723,Thanipur,2096,Gyanpur,170,Sant Ravidas Nagar
43614,Thanpur,1404,Chandaus,110,Aligarh
51977,Thanpur,1530,Haidargarh,120,Barabanki
55777,Thanpur,1582,Asafpur,124,Budaun
54957,Thantjat,1572,Dhampur,123,Bijnor
62954,Thanumai,1701,Hathwant,134,Firozabad
71854,Thanwapur,1853,Malasa,147,Kanpur Dehat
75198,Thanwara,1907,Jakhaura,152,Lalitpur
43291,Thapenra,1399,Saiyan,109,Agra
43339,Thap Khargh,1400,Shamsabad,109,Agra
43340,Thap Mahadwari,1400,Shamsabad,109,Agra
85231,Thappel Ismailpur,2075,Muzaffarabad,168,Saharanpur
59656,Tharachitara,1646,Amanpur,577,Kasganj
62828,Tharaua,1699,Eka,134,Firozabad
53859,Tharauli,1557,Bankati,122,Basti
60221,Tharauli,1656,Sakit,129,Etah
270257,Tharauli,2087,Mehdawal,169,Sant Kabeer Nagar
76486,Tharauli Bujurg,1929,Lakshmipur,155,Maharajganj
73108,Tharbaranpur Grant,1876,Bankeyganj,150,Kheri
72505,Tharepah,1865,Sarsol,148,Kanpur Nagar
80891,Tharesa Jaisingh,2004,Panwasa,259726,Sambhal
60582,Thari,1662,Bharthana,130,Etawah
75645,Thari,1915,Mal,153,Lucknow
73176,Tharia,1877,Behjam,150,Kheri
44508,Thariya,1416,Dhanupur,111,Prayagraj
67783,Thariya,1781,Bharkhani,141,Hardoi
82653,Thariya,2032,Gaura,165,Pratapgarh
87328,Thariya,2108,Mirzapur,171,Shahjahanpur
61426,Thariya Kala,1677,Tarun,131,Ayodhya
45883,Thariya Kalan,1435,Bhiti,112,Ambedkar Nagar
85016,Tharoli,2072,Ballia Kheri,168,Saharanpur
76228,Tharora,1924,Sehpau,154,Hathras
79680,Tharparasiya,1986,Lalganj,161,Mirzapur
51191,Tharthuwa,1517,Baberu,119,Banda
45554,Tharwai,1431,Soraon,111,Prayagraj
85407,Thaska,2078,Nanauta,168,Saharanpur
265750,Thata,1428,Pratappur,111,Prayagraj
271933,Thata Doyam,1469,Tarwa,114,Azamgarh
70279,Thathar,1820,Ram Pur,143,Jaunpur
93633,Thathara,2205,Sevapuri,178,Varanasi
242407,Thatharmai,2102,Jalalabad,171,Shahjahanpur
66436,Thathauli,1758,Gagaha,139,Gorakhpur
271478,Thatheriya,2144,Pahala,174,Sitapur
77153,Thathewara,1939,Jaitpur,156,Mahoba
60346,Thathi,1658,Sidhpura,577,Kasganj
80892,Thathi,2004,Panwasa,259726,Sambhal
68099,Thathiya Narayanmau,1787,Madhoganj,141,Hardoi
50784,Thathrahia,1511,Harriya Satgharwa,118,Balrampur
66128,Thati,1753,Belghat,139,Gorakhpur
71492,Thatia,1847,Umarda,146,Kannauj
74116,Thatibar,1891,Dudhahi,151,Kushi Nagar
46149,Thatta,1438,Jalal Pur,112,Ambedkar Nagar
271403,Thatwa,1620,Naugarh,126,Chandauli
57600,Thauna,1614,Unchagaon,125,Bulandshahr
69534,Thaur,1810,Jalal Pur,143,Jaunpur
90102,Thaura,2148,Reusa,174,Sitapur
273380,Thaura,2164,Bhetua,584,Amethi
83705,Thauri,2051,Dih,166,Rae Bareli
91355,Thauri,2169,Jagdishpur,584,Amethi
49386,Thavai,1486,Prayagpur,116,Bahraich
75592,Thavar,1914,Kakori,153,Lucknow
86318,Thawaiepar,2091,Semariyawan,169,Sant Kabeer Nagar
80446,Thawla,1998,Bilari,162,Moradabad
69868,Thegaha,1815,Maharaj Ganj,143,Jaunpur
86427,Theghipur,2093,Aurai,170,Sant Ravidas Nagar
46050,Thegi Pratappur,1437,Jahangir Ganj,112,Ambedkar Nagar
272520,Thehapur,1792,Shahabad,141,Hardoi
48467,Thekama,1470,Thekma,114,Azamgarh
58132,Thekha,1622,Sahabganj,126,Chandauli
91921,Thengha,2179,Sangrampur,584,Amethi
43341,Therai,1400,Shamsabad,109,Agra
68100,Therni Saraiya,1787,Madhoganj,141,Hardoi
55134,Thet,1574,Jalilpur,123,Bijnor
61301,Theunga,1676,Sohawal,131,Ayodhya
65334,Thhorhans,1741,Jhanjhari,138,Gonda
80740,Thikari,2002,Moradabad,162,Moradabad
46848,Thikiyapur,1448,Sahar,113,Auraiya
87115,Thingri,2102,Jalalabad,171,Shahjahanpur
46993,Thirai Patti,1450,Atraulia,114,Azamgarh
53490,Thiria Brahmanan,1552,Mirganj,121,Bareilly
53491,Thiria Buzurg,1552,Mirganj,121,Bareilly
80367,Thiria Dan,1997,Bhagatpur Tanda,162,Moradabad
53492,Thiria Kalyanpur,1552,Mirganj,121,Bareilly
53317,Thiria Khetal,1549,Fatehganj West,121,Bareilly
53493,Thiriakhurd,1552,Mirganj,121,Bareilly
267907,Thiria Thakuran,1550,Kyara,121,Bareilly
84654,Thiria Vishnu,2068,Milak,167,Rampur
52936,Thiriya Bannojan,1543,Bhadpura,121,Bareilly
53203,Thiriya Nathmal,1547,Damkhauda,121,Bareilly
53578,Thiriya Saidpur,1553,Nawabganj,121,Bareilly
267024,Thiriya Salepur,2070,Shahabad,167,Rampur
266863,Thiriya Zadid,2070,Shahabad,167,Rampur
79268,Thirot,1979,Rohta,160,Meerut
267620,Thithuliya Patti,1684,Shamsabad,132,Farrukhabad
85072,Thitki,2073,Deoband,168,Saharanpur
83093,Thneypur Gopapur,2039,Patti,165,Pratapgarh
245723,Thokarpur,2064,Tiloi,584,Amethi
78274,Thok Bindavani,1960,Raya,158,Mathura
78278,Thokgyan,1960,Raya,158,Mathura
67534,Thok Kaboolpur,1777,Ahirori,141,Hardoi
78275,Thok Kamal,1960,Raya,158,Mathura
68508,Thokkhala,1794,Tandiyawan,141,Hardoi
67535,Thok Madhav,1777,Ahirori,141,Hardoi
78277,Thok Sumera,1960,Raya,158,Mathura
54303,Thokwa,1563,Kudaraha,122,Basti
73062,Thon,1875,Sirathu,149,Kaushambi
73601,Thorant Smith,1883,Mitauli,150,Kheri
49637,Thoriya,1490,Visheshwarganj,116,Bahraich
51626,Thorthiya,1525,Bani Kodar,120,Barabanki
77682,Thorwa,1948,Kuraoli,157,Mainpuri
57666,Thosawa,1615,Berahani,126,Chandauli
79496,Thotha,1983,Hallia,161,Mirzapur
88642,Thothari,2127,Lotan,173,Siddharth Nagar
47680,Thothoya,1459,Mehnagar,114,Azamgarh
83353,Thriya,2043,Sangipur,165,Pratapgarh
83461,Thruiya Andawan,2045,Amawan,166,Rae Bareli
269252,Thudwaliya,1512,Pachpedwa,118,Balrampur
76179,Thulai,1923,Sasni,154,Hathras
45439,Thulama,1429,Saidabad,111,Prayagraj
83503,Thulendi,2046,Bachharawan,166,Rae Bareli
72707,Thulgula,1869,Kara,149,Kaushambi
60525,Thulrai,1661,Basrehar,130,Etawah
83667,Thulrai,2050,Deenshah Gaura,166,Rae Bareli
83462,Thulwasa,2045,Amawan,166,Rae Bareli
267683,Thumahawa Pandey,1565,Ramnagar,122,Basti
49839,Thuma Mohan,1495,Chilkahar,117,Ballia
49952,Thumbha Uttam,1497,Garwar,117,Ballia
88272,Thumhwa,2122,Domariyaganj,173,Siddharth Nagar
69480,Thunhi,1809,Dobhi,143,Jaunpur
66246,Thunhi Mahadew Chak,1755,Brahmpur,139,Gorakhpur
86319,Thuranda,2091,Semariyawan,169,Sant Kabeer Nagar
77154,Thurat,1939,Jaitpur,156,Mahoba
55135,Thurela`,1574,Jalilpur,123,Bijnor
90520,Thuter,2155,Ghorawal,175,Sonbhadra
76779,Thuthibari,1933,Nichlaul,155,Maharajganj
58133,Tiara,1622,Sahabganj,126,Chandauli
64809,Tiara,1733,Virno,137,Ghazipur
58134,Tiari,1622,Sahabganj,126,Chandauli
269239,Tiari,1617,Chakiya,126,Chandauli
53579,Tiar Jagir,1553,Nawabganj,121,Bareilly
74942,Tibani Banjarwa,1903,Tamkuhiraj,151,Kushi Nagar
82391,Tibipur,2028,Aspur Deosara,165,Pratapgarh
56906,Tibra,1602,Bhawan Bahadur Nagar,125,Bulandshahr
85600,Tidafava,2081,Sadauli Qadeem,168,Saharanpur
85152,Tidaului,2074,Gangoh,168,Saharanpur
46850,Tidua,1448,Sahar,113,Auraiya
53434,Tigaidattnagar,1551,Majhgawan,121,Bareilly
71555,Tigain,1848,Akbarpur,147,Kanpur Dehat
59824,Tigara Bhamaura,1649,Jaithara,129,Etah
238781,Tigari,1836,Gajraula,145,Amroha
238782,Tigariya Khadar,1836,Gajraula,145,Amroha
242150,Tigariya Nadirshah,1837,Gangeshwari,145,Amroha
69758,Tighara,1813,Khuthan,143,Jaunpur
78482,Tighara,1963,Fatehpur Madaun,159,Mau
78610,Tighara,1965,Kopaganj,159,Mau
86125,Tighara,2088,Nath Nagar,169,Sant Kabeer Nagar
273889,Tighara,2118,Bansi,173,Siddharth Nagar
271027,Tighara Khairwa,1642,Rudrapur,128,Deoria
66655,Tighara Khurd,1761,Kauri Ram,139,Gorakhpur
271275,Tighari Ray,2126,Khuniyaon,173,Siddharth Nagar
54001,Tighra,1559,Dubauliya,122,Basti
88590,Tighra,2126,Khuniyaon,173,Siddharth Nagar
88904,Tighra,2131,Uska Bazar,173,Siddharth Nagar
46321,Tighra Daudpur,1440,Ram Nagar,112,Ambedkar Nagar
65987,Tighra Rudraman,1751,Bansgaon,139,Gorakhpur
45205,Tigja,1426,Meja,111,Prayagraj
56597,Tiglapur,1595,Samrer,124,Budaun
88745,Tigorwa,2128,Mithwal,173,Siddharth Nagar
49510,Tigra,1488,Shivpur,116,Bahraich
56476,Tigra,1593,Sahaswan,124,Budaun
53632,Tigra Khanpur,1554,Ramnagar,121,Bareilly
53705,Tigri,1555,Shergarh,121,Bareilly
63827,Tigri,1718,Simbhawali,259728,Hapur
79119,Tigri,1975,Mawana Kalan,160,Meerut
81492,Tigri,2015,Muzaffarnagar,163,Muzaffarnagar
85073,Tigri,2073,Deoband,168,Saharanpur
297197,Tigri,2004,Panwasa,259726,Sambhal
85364,Tigri Ramgam,2077,Nakur,168,Saharanpur
77425,Tigwan,1943,Bewar,157,Mainpuri
66050,Tiha Muhammadpur,1752,Barhalganj,139,Gorakhpur
67330,Tihar,1773,Muskara,140,Hamirpur
69132,Tihar,1804,Rampura,142,Jalaun
88977,Tihar,2132,Ailiya,174,Sitapur
86879,Tihar Ajenpur,2098,Banda,171,Shahjahanpur
242974,Tihar Kheda,2103,Kalan,171,Shahjahanpur
46051,Tihayatpur,1437,Jahangir Ganj,112,Ambedkar Nagar
91620,Tihsa,2173,Kurebhar,176,Sultanpur
73109,Tihulia,1876,Bankeyganj,150,Kheri
61293,Tihura,1675,Pura Bazar,131,Ayodhya
269237,Tihura Manjha,1675,Pura Bazar,131,Ayodhya
268292,Tijlapur,1847,Umarda,146,Kannauj
60677,Tijora,1664,Jaswantnagar,130,Etawah
49840,Tika Dewari,1495,Chilkahar,117,Ballia
56696,Tikai Pukhta,1597,Usawan,124,Budaun
265319,Tikaitganj,1916,Malihabad,153,Lucknow
86535,Tikaitpur,2094,Bhadohi,170,Sant Ravidas Nagar
59601,Tikaitpura,1645,Aliganj,129,Etah
77235,Tika Mau,1940,Kabrai,156,Mahoba
58984,Tikampar,1635,Bhatpar Rani,128,Deoria
46234,Tikampara,1439,Katehari,112,Ambedkar Nagar
46690,Tikampur,1445,Bhagyanagar,113,Auraiya
265411,Tikampur,1656,Sakit,129,Etah
92338,Tikana,2187,Fatehpur Chaurasi,177,Unnao
51914,Tikapur,1529,Fatehpur,120,Barabanki
45028,Tikar,1423,Koraon,111,Prayagraj
58794,Tikar,1632,Bhagalpur,128,Deoria
62411,Tikar,1692,Haswa,133,Fatehpur
