original,timestamp,mimetype,statuscode,digest,retrieval_source,query_scope,pdf_candidate,election_url_candidate,content_review_status
http://sec.up.nic.in/site/ScriptResource.axd?d=kAje0kfQJOh4Y2XqAmciOO2FRopwAQJS55PrmA8xJ3UQX5yTkbbsic3rb3MP9nTTEtF3vY4gXKlMKMoV6KezuMm0XzPnS_ipLRDFIRn26UmHMJReZTC_ygqpE-XTZx9Ole7J18x7u1Y-E7z4nnus3jLRM9U1&t=ffffffff8bf5d55e,20201230022503,application/x-javascript,200,WBJAEJRUFO5BGELAUUILUO2XUHULPOAM,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=KTA1daD66fZ-mmG1bL0_xVk8h4w8K8ML2h56i3jsMQet5grChzyBdfEL5RVko_CxDh_eazaitJtBII_K2TDGEYwCKdieOqvwBkHpFrlku5GSfP3WDkZdDKoeTSUQGocn9U_rd5ov7dbZGVFm4C1IL9pPtsRo6wISeYRwEI24spLzRxn2ur43XStsT8CcFx8O0&t=ffffffff805766b3,20150623104824,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ScriptResource.axd?d=mI1SnDLI19tQEJCwuTDtco8YBZBv6nSlkpteLcDgcJwVhWKwYDSLwlvLGW8h8glyu45KX43zjlmdrEb9hPq7fy70NTtjyYvntquIWdP2JmcsndGj6W2PTn_i5jX7lWPrAaJ9occVCkKgwW9BtYOZcLMKyQPvX2_lv9nwlxhGf4E1&t=ffffffff805766b3,20150907185125,text/html,404,GWZ3SAGZLRUO5NSSUL7SFTWGUQ3MR4IF,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=mpEg46HQj_4RmW2StWWkJ7kdFEyxkSnJyROHZadB8YeIh3DbKdrmnNkx2O1OKS9kEA_Tt2zggjT6Yt9StYMKIdf8nQEHH-xo2VHCsBVd4NEs-jlnvRZ4LOCPkzJl9jR_hfdEVc0Uele6hems4sOipcXNSf-pwAZ136SHTyiyJlo1&t=fffffffffa488f4d,20160105200919,application/x-javascript,200,6TDB6MQ5R542QBNTK3DOZFAJBQGZMIK4,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ScriptResource.axd?d=muzIj5kbF7lgIn-AFRe6q5MwCieOp0Ck0Ms0dipuDt7qDGGIzYnRn4Nlo6WOlGBOO2FomDSmXLF33JOKbayDF0YdF9HaQXb3PPR_3-KK83_GOaLRjB9e4NuUqCGWNAViuFa7LTda-lLnJuYW5fJc27tavZxQWjkF97kAZp93NGo1&t=348b0da,20151019210542,text/html,404,RHKU2ZLAFX4IANFAWMUAF3B7YCC3JKWP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ScriptResource.axd?d=nrg_N-XdqXF9FLSXHJEO4PpihctaaAbyp0ww0OqRFKq3OEVZBEytoWgCD-vhBvsVRyY7Xdw-k4kZ4l5dUwiPMvE2ujbBR_3jcPOsK7y0Hhg4JJ0NfsBk9WktE0PwExhZAzCuF08jde5zVF1s0OtGblSqRimSaFVhAz-c8s-tw_Q1&t=ffffffff805766b3,20150724235248,text/html,404,GWZ3SAGZLRUO5NSSUL7SFTWGUQ3MR4IF,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=obLse7lqrgJxlXmYDVn5XzjP5cpFvrjSG0W39WshC72k-2eO-tNDkxewg0Li95WV4zSlyDXAQh9_INTMyyXBgYPRxfdsPWMoSwia7jQAHjttIpsbIpHOWC8kpB-XNG8wVern0WqkNeB7P-saqJUIJpJOatVxenf2CRItE5RXc2QrRkEO0&t=348b0da,20220830052730,application/x-javascript,200,GPHQXTTKJSFUJNFIBMYRNSLYYEXOSP6Q,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=obLse7lqrgJxlXmYDVn5XzjP5cpFvrjSG0W39WshC72k-2eO-tNDkxewg0Li95WV4zSlyDXAQh9_INTMyyXBgYPRxfdsPWMoSwia7jQAHjttIpsbIpHOWC8kpB-XNG8wVern0WqkNeB7P-saqJUIJpJOatVxenf2CRItE5RXc2QrRkEO0&t=72e85ccd,20220830052716,application/x-javascript,200,GPHQXTTKJSFUJNFIBMYRNSLYYEXOSP6Q,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=obLse7lqrgJxlXmYDVn5XzjP5cpFvrjSG0W39WshC72k-2eO-tNDkxewg0Li95WV4zSlyDXAQh9_INTMyyXBgYPRxfdsPWMoSwia7jQAHjttIpsbIpHOWC8kpB-XNG8wVern0WqkNeB7P-saqJUIJpJOatVxenf2CRItE5RXc2QrRkEO0&t=ffffffff999c3159,20210503061650,application/x-javascript,200,GPHQXTTKJSFUJNFIBMYRNSLYYEXOSP6Q,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=obLse7lqrgJxlXmYDVn5XzjP5cpFvrjSG0W39WshC72k-2eO-tNDkxewg0Li95WV4zSlyDXAQh9_INTMyyXBgYPRxfdsPWMoSwia7jQAHjttIpsbIpHOWC8kpB-XNG8wVern0WqkNeB7P-saqJUIJpJOatVxenf2CRItE5RXc2QrRkEO0&t=ffffffffaa493ab8,20230325145940,application/x-javascript,200,GPHQXTTKJSFUJNFIBMYRNSLYYEXOSP6Q,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ScriptResource.axd?d=obLse7lqrgJxlXmYDVn5XzjP5cpFvrjSG0W39WshC72k-2eO-tNDkxewg0Li95WV4zSlyDXAQh9_INTMyyXBgYPRxfdsPWMoSwia7jQAHjttIpsbIpHOWC8kpB-XNG8wVern0WqkNeB7P-saqJUIJpJOatVxenf2CRItE5RXc2QrRkEO0&t=ffffffffb1d0f179,20240925141031,application/x-javascript,200,GPHQXTTKJSFUJNFIBMYRNSLYYEXOSP6Q,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=qyerfiFNAnFVEf_mhRwZ46MjGYXSITjkxvBJWwWfm_E7U-Qsr4B5RBt4daqS6hdG3XMaaMnTlwnGWouAIwT0uTEA5aamc2cE5M3q4LDxxGN9zHvr_XXtljeCn3dOp4UuyQNVTqFOcoFrfK31V9fu1jiFpGinEuN1k0_00lX4VRk1&t=fffffffffa488f4d,20160802060941,text/html,404,RHKU2ZLAFX4IANFAWMUAF3B7YCC3JKWP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=RQkioDQRYiaEGFaO5FVydZNd7zz07E_S91QCzZX4W7qm0fVPjUKLh5QCNvjzw3ZUI3eie_Xi-O1x9n9aOCBGRxJKkGLrF-yfJPL2n-7YAirdKVeyG5wTRyl5PEqacyBWbrIJvPla6D8zcDwJvr4jpBGNUfwM70BnnjIQcLbPP_N5Uh5B0&t=348b0da,20201230022511,application/x-javascript,200,TAMTH6JZNHWBECINIZFBR67VF72H7QER,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=RQkioDQRYiaEGFaO5FVydZNd7zz07E_S91QCzZX4W7qm0fVPjUKLh5QCNvjzw3ZUI3eie_Xi-O1x9n9aOCBGRxJKkGLrF-yfJPL2n-7YAirdKVeyG5wTRyl5PEqacyBWbrIJvPla6D8zcDwJvr4jpBGNUfwM70BnnjIQcLbPP_N5Uh5B0&t=72e85ccd,20210303030619,application/x-javascript,200,W4TV4CHMXTRYENYVNSEUTRODVJZVPKSJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ScriptResource.axd?d=RqsssyZs5JRLAFyYWApM0RWj-4IJdwPZFcSYxduwmvJa4ye2eVpIEDeNNorAfexA1qp3lj75-rNxvFhbjS1OevRD7ZzCR7HvW7fSZjc-TvRnnhq1IpyqdnJrd9TAadRSXRnpPsMdGCjq03kvB-9pu2F7YIkr3i4x7yoF_qIc6a41&t=348b0da,20150809102735,text/html,404,RHKU2ZLAFX4IANFAWMUAF3B7YCC3JKWP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=2fe674eb,20220830052726,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=348b0da,20210522191230,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=5d0a842b,20260106144349,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=72e85ccd,20190429154712,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/Site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=ffffffff999c3159,20210506032635,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ScriptResource.axd?d=U8l5txiDMySo0-OynCydYeHa0g1bNrNkDGh4PHtbtgYvdKIjuwvUBOm53IS_NBZ0Ceog5jhuoVF-dYrH1sEI6kY9tjncvKTpGqNzSoknCC8iTmdr6I61tCSWQ69LvTRDHJk7AlMCzk1sEak_pZEigIN8NoGDsOJWFDJAS_iw0dJ66Q0z0&t=ffffffffaa493ab8,20230505080558,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=uj97GxSNJiIUb33gGkAJJdEK85GEiqRZ7j6ddPEcGmyTTZbaLneRGelU8Zt8VkKAe4FN-0mJbduvF47Pm_p7lj0M1c8oo9CrcYMJSoGgEB-0iO2rya4wHMFq6faE2y2gZ0nfiHqxt9L8MldmgveVR0nQ14keelwp5b6n0G1cRXp43lj7w_bQ3qyigAUV_bBV0&t=348b0da,20160802060836,text/html,404,RHKU2ZLAFX4IANFAWMUAF3B7YCC3JKWP,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=z7tJxsUyiNIsDHqVctUayUdk4VDhh5VDLwXbnCuzawH94g89BQceRqDCpt44WIsbR0b2Wm29iJp4zfGK0Sb_2XNZrW8R5sssVIqbTropz0uPL2eeFf_5aYmeRwHV6oR3IPX7MGhsNToW0UIQvOG6rmDo0XoPISctSgDKgKRh_YiDtX3s8kpxc5CPCH8H8N7M0&t=72e85ccd,20151125132449,application/x-javascript,200,H35RCDX2MBUM422YNJT7Q7NFCJJRBPBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/ScriptResource.axd?d=zdro0Y38ThfxbKHeF9wRuc3fkiYbhMb-F2Kfb27TDbETnDegTZ_wc1ExXJGJ0GT_86lsMgWNjyHoNO1WR_qwKCy_cJonNqMqrHbhkD_85z8QktEpFk7kaYTqbOPXL52nlpJVCAP4SEKP1XQNoSlAUkThGuXhdWSmOnzrm_LKPs81&t=fffffffff284add6,20160802054542,text/html,404,WXHTHOSV6DGA3HPSRPAPHSS2CJ4S4FRZ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/SearchReservationOnPost.aspx,20210413173459,text/html,200,HAGFYR5VVAUEL2ZZJK7BNEMPGKGN2UZR,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,true,not_reviewed
https://sec.up.nic.in/site/SearchULBReservationOnPost.aspx,20230429185718,text/html,200,TKRHOWX573FHLML3CQ2W5ZHGLHL5J4U3,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,true,not_reviewed
http://sec.up.nic.in/site/Share,20210506180656,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/statistics.aspx,20150804234443,text/html,200,3S2EC73QCKCGQTMX5NBLZ2JRXTSWAI26,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/summary.aspx,20150704235248,text/html,200,YB57MJXGGNXBWFCLTFMDQYLJNUB4GJEK,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/summary.aspx%20village,20180726190542,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/summaryvillage,20180726190546,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/symbol.aspx,20150708035227,text/html,200,F5CZLATTTI5ZI5YEX77P5HRKQDXQ4RO2,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/tender.aspx,20150806084309,text/html,200,I6GGLFNUJAWWXGM2V7ZELKGBMQBRCQDB,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in/site/Tool/GoogleInputTool.zip,20190501224003,application/x-zip-compressed,200,T25HESRFBLQCG4P4SGQ2SC7PFZDDUNH2,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ulb_list.aspx,20150804234448,text/html,200,IXTL2FG6YD3EUCRVHORJR7K26MZ6TCDE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ULBBLOList.aspx,20160618072759,text/html,200,5O5WTQEIQQ4G3Z4ONJZDOVUWGROKXUWR,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ULBElection2023.html,20230511085111,text/html,200,352ZISDVVS3K3M5RUF2PRYAE7PY6TZOE,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ULBElectionWinnerCharts2023.aspx,20240304172641,text/html,200,7CJKE3VACK3K7INNCTGTHPYDZE6Q3EHI,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,true,not_reviewed
https://sec.up.nic.in/site/UlbNomination2023.aspx,20230429185721,text/html,200,JCC6DAHOTZKKA2CUNUXWPAGWTCBXGJNG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ULBPolling.aspx,20171123211253,text/html,200,FIRFHX6SIDAQZKSYWWHBQ6TX4FBMX5RN,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
https://sec.up.nic.in/site/ULBPolling2023.aspx,20230506120629,text/html,200,PTNUSVHTZTJQQIMBBT6L3YNHL5ABR2PU,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ULBVoterEntry.aspx,20160727105431,text/html,200,IBBRWTTMNXHR4JH2XSNGPJU2B4STF6QK,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ULBWard2017.aspx,20171106195721,text/html,200,GHP4JYNCA4GPGWSX4KCXFTOQ3RPDWQQR,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/vacent_details.aspx,20160214035802,text/html,302,JPZFBYY4MZIEEJAAAWGT2ZHOJREGY4IM,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/video.aspx,20150804234453,text/html,200,D5C5C7GOENSWKVDMCA6LWP4GFFRTD3HN,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/ViewVoterEntries.aspx,20150724235253,text/html,200,C5FRVORJF4IT35B2ODEXEWEX27ZFVSHY,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/voter%20list,20170512045641,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/voter%20silip,20171128101138,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/voter_list,20170511204812,text/html,301,P2TA76O6SNBWDETXWIK5Y3QC4SE5BNGJ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,false,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_00_000_000.pdf,20161020221735,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_00_200_000.pdf,20170215024648,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0303_202_007.pdf,20170215024655,application/pdf,200,6CWED5YUYUF2D4FTGWHV4STGWAUDBP7S,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0303_202_009.pdf,20161021030853,application/pdf,200,534JL3XL3XHMCP2VOFPRXJTD2D3UKQUV,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0303_202_022.pdf,20170215140137,application/pdf,200,MMOTW6MNZRHVCTS5NF4ANH73CKWQDI5B,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0303_204_005.pdf,20161021000953,application/pdf,200,QNMPA4VMP3SLTUGNV5IA2PMMK66PRUDL,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0303_301_008.pdf,20161021001205,application/pdf,200,GGZFFT5D4TP7PUQKQDHDJG7BFZ4WGINA,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_003.pdf,20161021015506,application/pdf,200,LQVL5F3RN526QYU6SZXDIYBM36ZWUF7A,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_007.pdf,20161021030859,application/pdf,200,KGUIJ6DLDXX5NTLHC55TRYPXLFFCF5BN,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_008.pdf,20170215131913,application/pdf,200,U6UWZ3LBT2ATJER77IRZKQIA76M6R6ZS,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_012.pdf,20170713115953,text/html,404,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_016.pdf,20170215131918,application/pdf,200,IE2RU76HD2YPG2WUO3HSNUKNTQ72BBQX,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0401_101_050.pdf,20170215133602,application/pdf,200,BNQZ7PKHEOYHX2KBX2UNOXX2RS4G4UBQ,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
http://sec.up.nic.in:80/site/Voter_List/L_0403_101_003.pdf,20170215133608,application/pdf,200,MIU5IGVB5FVUNOKHW2IXBJ6PKE2NJRKG,data/discovery/2026-09-10/archive_coverage/raw/6942fb48bec4f5e881b4_990d05df41bc.json,domain_urlkey_inventory_not_all_captures,true,false,not_reviewed
