election_gp_key,canonical_group,gp_name_left,raw_district,raw_block,raw_gp_name,left_index,lgd_gp_code,canonical_group_right,gp_name_right,lgd_district,lgd_block,lgd_gp_name,right_index,gp_name_score,score,decision,reviewer,reviewed_at,notes
up2021__593809,2187,jajmau gair ehtamali,Unnao,Fatehpur Chaurasi,Jajmau Gair Ehtamali,168390,92303,2187,jaja mao gair ahatmali,Unnao,Fatehpur Chaurasi,Jaja Mao Gair Ahatmali,23667,0.8564646464646465,0.8564646464646465,,,,
up2021__548421,2187,jajmau ehtamali,Unnao,Fatehpur Chaurasi,Jajmau Ehtamali,168391,92304,2187,jajamao ahatmali,Unnao,Fatehpur Chaurasi,Jajamao Ahatmali,23666,0.8533440170940171,0.8533440170940171,,,,
up2021__537519,2184,saipur sagauda,Unnao,Bangarmau,Saipur Sagauda,168409,92161,2184,saepur sagaora,Unnao,Bangarmau,Saepur Sagaora,48379,0.8857142857142857,0.8857142857142857,,,,
up2021__498831,2184,melaaalamashah gair ihtamali,Unnao,Bangarmau,Melaaalamashah Gair Ihtamali,168417,92152,2184,mela allm saha gair ahatmali,Unnao,Bangarmau,Mela Allm Saha Gair Ahatmali,36552,0.8931428571428571,0.8931428571428571,,,,
up2021__489477,2184,dholauwan,Unnao,Bangarmau,Dholauwan,168420,92130,2184,dholwa,Unnao,Bangarmau,Dholwa,16472,0.9,0.9,,,,
up2021__510886,2184,hirapur,Unnao,Bangarmau,Hirapur,168424,92137,2184,heera pur,Unnao,Bangarmau,Heera Pur,22143,0.8571428571428572,0.8571428571428572,,,,
up2021__577583,2184,khairuddunpur,Unnao,Bangarmau,Khairuddunpur,168428,92146,2184,khairoodeen pur,Unnao,Bangarmau,Khairoodeen Pur,28482,0.8671794871794872,0.8671794871794872,,,,
up2021__485538,2184,katari gadanpur ahaar,Unnao,Bangarmau,Katari Gadanpur Ahaar,168457,92145,2184,katri gadanpur ahar,Unnao,Bangarmau,Katri Gadanpur Ahar,27927,0.891812865497076,0.891812865497076,,,,
up2021__1219007,2185,jargavan,Unnao,Bichiya,Jargavan,168470,92192,2185,jar gaon,Unnao,Bichhiya,Jar Gaon,24467,0.8833333333333334,0.8833333333333334,,,,
up2021__480410,2185,gadankheda garmin,Unnao,Bichiya,Gadankheda Garmin,168478,92182,2185,gadankhera,Unnao,Bichhiya,Gadankhera,18127,0.8976470588235295,0.8976470588235295,,,,
up2021__555558,2185,alaganagarh,Unnao,Bichiya,Alaganagarh,168501,92170,2185,algangarh,Unnao,Bichhiya,Algangarh,1309,0.8922558922558923,0.8922558922558923,,,,
up2021__642938,2185,itauli,Unnao,Bichiya,Itauli,168508,92181,2185,etauli,Unnao,Bichhiya,Etauli,17545,0.888888888888889,0.888888888888889,,,,
up2021__522340,2186,badha,Unnao,Bighapur,Badha,168537,92228,2186,bardaha,Unnao,Bighapur,Bardaha,6286,0.8704761904761905,0.8704761904761905,,,,
up2021__609375,2186,indemau,Unnao,Bighapur,Indemau,168538,92245,2186,indemau nihali khera,Unnao,Bighapur,Indemau Nihali Khera,22763,0.87,0.87,,,,
up2021__551992,2186,parori chandraka bakas,Unnao,Bighapur,Parori Chandraka Bakas,168547,92266,2186,parauri chandika baks,Unnao,Bighapur,Parauri Chandika Baks,42581,0.8968367889420521,0.8968367889420521,,,,
up2021__477646,2186,harishchandra pur,Unnao,Bighapur,Harishchandra pur,168550,92244,2186,harchandpur,Unnao,Bighapur,Harchandpur,21337,0.875222816399287,0.875222816399287,,,,
up2021__601822,2186,katara diwan kheda,Unnao,Bighapur,Katara Diwan Kheda,168553,92250,2186,katra diwan khera,Unnao,Bighapur,Katra Diwan Khera,27899,0.8728485838779956,0.8728485838779956,,,,
up2021__641267,2186,ruzhihai,Unnao,Bighapur,Ruzhihai,168572,92272,2186,rujihai,Unnao,Bighapur,Rujihai,48034,0.8507936507936509,0.8507936507936509,,,,
up2021__614591,2186,dundpur pratham,Unnao,Bighapur,Dundpur Pratham,168581,92240,2186,dundpur ii,Unnao,Bighapur,Dundpur (Ii),17309,0.8666666666666667,0.8666666666666667,,,,
up2021__471621,2191,miyaugaz,Unnao,Miyoganj,Miyaugaz,168592,92555,2191,miyanganj,Unnao,Mianganj,Miyanganj,37033,0.8833333333333333,0.8833333333333333,,,,
up2021__480496,2191,lagalesara,Unnao,Miyoganj,Lagalesara,168600,92547,2191,laglesara,Unnao,Mianganj,Laglesara,31937,0.8988888888888888,0.8988888888888888,,,,
up2021__550780,2191,deepa gadi,Unnao,Miyoganj,Deepa Gadi,168611,92533,2191,dipa gadhi,Unnao,Mianganj,Dipa Gadhi,16789,0.88,0.88,,,,
up2021__482033,2191,birmpur,Unnao,Miyoganj,Birmpur,168625,92576,2191,virampur,Unnao,Mianganj,Virampur,57442,0.8690476190476191,0.8690476190476191,,,,
up2021__482705,2191,baraha kalo,Unnao,Miyoganj,Baraha Kalo,168633,92524,2191,barha kalan,Unnao,Mianganj,Barha Kalan,6466,0.8875757575757576,0.8875757575757576,,,,
up2021__487787,2191,gaurakalan,Unnao,Miyoganj,Gaurakalan,168644,92516,2191,ararkala,Unnao,Mianganj,Ararkala,2281,0.8583333333333334,0.8583333333333334,,,,
up2021__475463,2191,nauhai khurd,Unnao,Miyoganj,Nauhai Khurd,168655,272209,2191,naodai khurd,Unnao,Mianganj,Naodai Khurd,39383,0.8577777777777779,0.8577777777777779,,,,
up2021__532487,2191,makdumpur shahsfi,Unnao,Miyoganj,Makdumpur Shahsfi,168656,92549,2191,makhdampur sahasafi,Unnao,Mianganj,Makhdampur Sahasafi,34705,0.8910990712074304,0.8910990712074304,,,,
up2021__503182,2194,ataha,Unnao,Safipur,Ataha,168667,92702,2194,atha,Unnao,Safipur,Atha,2885,0.88,0.88,,,,
up2021__506726,2194,darauli,Unnao,Safipur,Darauli,168672,92709,2194,daroli,Unnao,Safipur,Daroli,14620,0.8944444444444445,0.8944444444444445,,,,
up2021__485743,2194,saroy sakhan,Unnao,Safipur,Saroy Sakhan,168678,92759,2194,sarai sakhan,Unnao,Safipur,Sarai Sakhan,50016,0.8522222222222222,0.8522222222222222,,,,
up2021__506839,2194,mau mansurpur,Unnao,Safipur,Mau Mansurpur,168680,92733,2194,mao mansur pur,Unnao,Safipur,Mao Mansur Pur,35690,0.8525030525030524,0.8525030525030524,,,,
up2021__498971,2194,shahpur,Unnao,Safipur,Shahpur,168691,92754,2194,sahapur,Unnao,Safipur,Sahapur,48492,0.8642857142857143,0.8642857142857143,,,,
up2021__567523,2194,meithitikur,Unnao,Safipur,MeithiTikur,168694,92737,2194,methi tikur,Unnao,Safipur,Methi Tikur,36598,0.8981818181818182,0.8981818181818182,,,,
up2021__550016,2194,gauri,Unnao,Safipur,Gauri,168700,92715,2194,gaori,Unnao,Safipur,Gaori,18820,0.8933333333333333,0.8933333333333333,,,,
up2021__545630,2194,kharagaura,Unnao,Safipur,Kharagaura,168703,92725,2194,khargaora,Unnao,Safipur,Khargaora,29137,0.8877777777777778,0.8877777777777778,,,,
up2021__547433,2194,khushर पur,Unnao,Safipur,Khushरूपur,168714,92727,2194,khushru pur,Unnao,Safipur,Khushru Pur,29942,0.8804545454545455,0.8804545454545455,,,,
up2021__506354,2194,dakauli,Unnao,Safipur,Dakauli,168718,272254,2194,dakoli,Unnao,Safipur,Dakoli,14252,0.8944444444444445,0.8944444444444445,,,,
up2021__507186,2194,salhepur khalilnagar,Unnao,Safipur,Salhepur Khalilnagar,168720,272253,2194,salepur khaleel nager,Unnao,Safipur,Salepur Khaleel Nager,49257,0.8793790849673203,0.8793790849673203,,,,
up2021__550538,2194,brijpampur,Unnao,Safipur,Brijpampur,168722,272247,2194,birjpapl pur,Unnao,Safipur,Birjpapl Pur,11206,0.8616666666666666,0.8616666666666666,,,,
up2021__847840,2194,umar,Unnao,Safipur,Umar,168723,272252,2194,umer,Unnao,Safipur,Umer,56876,0.8666666666666667,0.8666666666666667,,,,
up2021__615797,2195,devpur adankheda,Unnao,Sikandarpur Karan,Devpur Adankheda,168732,92778,2195,davepuradan khera,Unnao,Sikandarpur Karan,Davepuradan Khera,14919,0.8659558823529412,0.8659558823529412,,,,
up2021__625366,2195,sumerha,Unnao,Sikandarpur Karan,Sumerha,168735,92822,2195,sumraha,Unnao,Sikandarpur Karan,Sumraha,54319,0.8944444444444445,0.8944444444444445,,,,
up2021__566548,2195,pahadpur shubas,Unnao,Sikandarpur Karan,Pahadpur Shubas,168741,92808,2195,pahar pur suwas,Unnao,Sikandarpur Karan,Pahar Pur Suwas,41615,0.8866666666666667,0.8866666666666667,,,,
up2021__471486,2195,cheriha,Unnao,Sikandarpur Karan,Cheriha,168746,92777,2195,chheriha,Unnao,Sikandarpur Karan,Chheriha,13411,0.8904761904761905,0.8904761904761905,,,,
up2021__572491,2195,manojpur,Unnao,Sikandarpur Karan,Manojpur,168756,92804,2195,manohar pur,Unnao,Sikandarpur Karan,Manohar Pur,35558,0.8737012987012986,0.8737012987012986,,,,
up2021__656403,2195,tikri ganesh gair ehtamali,Unnao,Sikandarpur Karan,Tikri Ganesh Gair Ehtamali,168757,274138,2195,tikari ganeshpur athamli,Unnao,Sikandarpur Karan,Tikari Ganeshpur Athamli,55867,0.8598096348096348,0.8598096348096348,,,,
up2021__563236,2195,bhainsai koyal,Unnao,Sikandarpur Karan,Bhainsai Koyal,168763,92775,2195,bhainshi koyalpur,Unnao,Sikandarpur Karan,Bhainshi Koyalpur,8716,0.8925016160310278,0.8925016160310278,,,,
up2021__675157,2195,bhaddavi,Unnao,Sikandarpur Karan,Bhaddavi,168767,92774,2195,bhadohi,Unnao,Sikandarpur Karan,Bhadohi,8412,0.8678571428571429,0.8678571428571429,,,,
up2021__597807,2195,katari aluhapur saressa,Unnao,Sikandarpur Karan,Katari Aluhapur Saressa,168787,92790,2195,katri alhuapur sarosa,Unnao,Sikandarpur Karan,Katri Alhuapur Sarosa,27920,0.86512077294686,0.86512077294686,,,,
up2021__603428,2195,majhra piparkheda gair ehtamali,Unnao,Sikandarpur Karan,Majhra PiparKheda Gair Ehtamali,168788,92802,2195,majhara piper khera g ehatmali,Unnao,Sikandarpur Karan,Majhara Piper Khera G/Ehatmali,34461,0.8887403993855607,0.8887403993855607,,,,
up2021__620154,2195,katari peeparkheda,Unnao,Sikandarpur Karan,Katari Peeparkheda,168789,92791,2195,katri piper khera,Unnao,Sikandarpur Karan,Katri Piper Khera,27932,0.8569716775599129,0.8569716775599129,,,,
up2021__647339,2195,tajpur naubasta,Unnao,Sikandarpur Karan,Tajpur Naubasta,168791,271978,2195,tajpur,Unnao,Sikandarpur Karan,Tajpur,54778,0.88,0.88,,,,
up2021__613787,2196,katari marauda mazhawara,Unnao,Si0 Sirosi,Katari Marauda Mazhawara,168803,92852,2196,katri maraunda majhwara,Unnao,Sikandarpur Sarausi,Katri Maraunda Majhwara,27930,0.8616545893719807,0.8616545893719807,,,,
up2021__534337,2196,bhatowa,Unnao,Si0 Sirosi,Bhatowa,168807,92839,2196,bhatawan,Unnao,Sikandarpur Sarausi,Bhatawan,9387,0.8880952380952382,0.8880952380952382,,,,
up2021__609672,2196,gaugauli,Unnao,Si0 Sirosi,Gaugauli,168837,92846,2196,gangauli,Unnao,Sikandarpur Sarausi,Gangauli,18672,0.8952380952380953,0.8952380952380953,,,,
up2021__527051,2196,khauraha aihtamali,Unnao,Si0 Sirosi,Khauraha Aihtamali,168838,92853,2196,khairaha aihtmali,Unnao,Sikandarpur Sarausi,Khairaha Aihtmali,28424,0.8728485838779956,0.8728485838779956,,,,
up2021__568293,2196,banda khanda,Unnao,Si0 Sirosi,Banda Khanda,168848,92832,2196,bandakhera,Unnao,Sikandarpur Sarausi,Bandakhera,5400,0.8933333333333334,0.8933333333333334,,,,
up2021__530581,2197,dubai,Unnao,Sumerpur,Dubai,168865,92902,2197,duvai,Unnao,Sumerpur,Duvai,17398,0.8933333333333333,0.8933333333333333,,,,
up2021__489264,2197,chachi raikheda,Unnao,Sumerpur,Chachi Raikheda,168866,92895,2197,chhanchirai khera,Unnao,Sumerpur,Chhanchirai Khera,13241,0.8780205415499533,0.8780205415499533,,,,
up2021__476337,2197,raampur kharhii,Unnao,Sumerpur,Raampur Kharhii,168872,92940,2197,ram pur kharai,Unnao,Sumerpur,Ram Pur Kharai,46530,0.8641269841269842,0.8641269841269842,,,,
up2021__524497,2197,narayandas kheda,Unnao,Sumerpur,Narayandas Kheda,168905,92930,2197,naraindas khera,Unnao,Sumerpur,Naraindas Khera,39424,0.8742948717948718,0.8742948717948718,,,,
up2021__508744,2197,ahiroura,Unnao,Sumerpur,Ahiroura,168915,92881,2197,ahirawara,Unnao,Sumerpur,Ahirawara,587,0.85,0.85,,,,
up2021__496175,2189,musepur,Unnao,Hasan ganj,Musepur,168934,92440,2189,moosepur,Unnao,Hasanganj,Moosepur,37511,0.8821428571428571,0.8821428571428571,,,,
up2021__535130,2189,sindhanapur,Unnao,Hasan ganj,Sindhanapur,168944,92462,2189,sighnapur,Unnao,Hasanganj,Sighnapur,52467,0.8643097643097643,0.8643097643097643,,,,
up2021__496289,2189,uncha dwara,Unnao,Hasan ganj,Uncha Dwara,168958,92466,2189,unacha dwara,Unnao,Hasanganj,Unacha Dwara,56935,0.8808080808080807,0.8808080808080807,,,,
up2021__470189,2189,uch gaon,Unnao,Hasan ganj,Uch Gaon,168960,92465,2189,unach gaon,Unnao,Hasanganj,Unach Gaon,56936,0.865,0.865,,,,
up2021__588130,2189,gadankheda bhitwa,Unnao,Hasan ganj,Gadankheda Bhitwa,168967,92416,2189,gadan khera,Unnao,Hasanganj,Gadan Khera,18128,0.8594652406417113,0.8594652406417113,,,,
up2021__473239,2189,alam pur latifpur munni keda,Unnao,Hasan ganj,Alam pur Latifpur Munni Keda,168987,92400,2189,alampur latifpur,Unnao,Hasanganj,Alampur Latifpur,1252,0.8892857142857142,0.8892857142857142,,,,
up2021__481712,2189,nusratpur jangalmau,Unnao,Hasan ganj,Nusratpur Jangalmau,168994,272224,2189,nasratpur janglamau,Unnao,Hasanganj,Nasratpur Janglamau,39872,0.8850877192982456,0.8850877192982456,,,,
up2021__499661,2189,harauani samasuddeenpur,Unnao,Hasan ganj,Harauani Samasuddeenpur,168995,272219,2189,haraoni samsuddinpur,Unnao,Hasanganj,Haraoni Samsuddinpur,21293,0.8698550724637681,0.8698550724637681,,,,
up2021__631794,2189,chandaulii buzurg,Unnao,Hasan ganj,Chandaulii Buzurg,168996,272220,2189,chandoli bujurg,Unnao,Hasanganj,Chandoli Bujurg,12578,0.8955052790346908,0.8955052790346908,,,,
up2021__477238,2189,azmatgadi,Unnao,Hasan ganj,Azmatgadi,168998,272225,2189,ajmat gadhi,Unnao,Hasanganj,Ajmat Gadhi,856,0.8848484848484848,0.8848484848484848,,,,
up2021__504949,2190,maurawan rasoolpur,Unnao,Hilauli,Maurawan Rasoolpur,169019,92498,2190,maurawan besan,Unnao,Hilauli,Maurawan Besan,36222,0.8611832611832612,0.8611832611832612,,,,
up2021__574290,2190,badha,Unnao,Hilauli,Badha,169022,92473,2190,bardaha,Unnao,Hilauli,Bardaha,6287,0.8704761904761905,0.8704761904761905,,,,
up2021__513744,2190,chandakheda,Unnao,Hilauli,Chandakheda,169028,92479,2190,chandakhera digalhai,Unnao,Hilauli,Chandakhera Digalhai,12401,0.8918181818181818,0.8918181818181818,,,,
up2021__491622,2190,lotanaa,Unnao,Hilauli,Lotanaa,169037,92495,2190,lotna,Unnao,Hilauli,Lotna,32967,0.8866666666666667,0.8866666666666667,,,,
up2021__614724,2190,ahera,Unnao,Hilauli,Ahera,169045,92467,2190,ahesha,Unnao,Hilauli,Ahesha,512,0.8755555555555556,0.8755555555555556,,,,
up2021__458130,1645,sumor,Eta,Aligunj,Sumor,169055,59598,1645,sumaur,Etah,Aliganj,Sumaur,54299,0.8755555555555556,0.8755555555555556,,,,
up2021__237250,1645,ladasiaurfalutufullapur,Eta,Aligunj,Ladasiaurfalutufullapur,169093,265656,1645,ladsiya urf lutuluffapur,Etah,Aliganj,Ladsiya Urf Lutuluffapur,31919,0.8723429951690821,0.8723429951690821,,,,
up2021__375871,1645,dawoodganj,Eta,Aligunj,Dawoodganj,169102,59545,1645,daudganj,Etah,Aliganj,Daudganj,14754,0.8866666666666667,0.8866666666666667,,,,
up2021__442258,1645,dahaliya puth,Eta,Aligunj,DahaLiya puth,169108,59544,1645,daheliya pooth,Etah,Aliganj,Daheliya Pooth,14156,0.8716783216783217,0.8716783216783217,,,,
up2021__202013,1645,tamrora,Eta,Aligunj,Tamrora,169122,59600,1645,tamraura,Etah,Aliganj,Tamraura,54928,0.8880952380952382,0.8880952380952382,,,,
up2021__231547,1645,ramanagaria asharam,Eta,Aligunj,Ramanagaria Asharam,169125,59594,1645,ramnagaria asharam,Etah,Aliganj,Ramnagaria Asharam,46167,0.8969785575048732,0.8969785575048732,,,,
up2021__304934,1645,ladampur katara,Eta,Aligunj,Ladampur Katara,169133,265654,1645,larampur katara,Etah,Aliganj,Larampur Katara,32479,0.8692063492063492,0.8692063492063492,,,,
up2021__405937,1645,nagariya alias sikandarpur doga,Eta,Aligunj,Nagariya alias Sikandarpur Doga,169140,265685,1645,nagaria urf sikandarpur doga,Etah,Aliganj,Nagaria Urf Sikandarpur Doga,38634,0.8838617511520738,0.8838617511520738,,,,
up2021__400372,1645,kudha,Eta,Aligunj,Kudha,169145,59575,1645,kurha,Etah,Aliganj,Kurha,31464,0.8933333333333333,0.8933333333333333,,,,
up2021__212470,1647,khatota,Eta,Awagarh,Khatota,169163,59686,1647,khatauta,Etah,Awagarh,Khatauta,29320,0.8880952380952382,0.8880952380952382,,,,
up2021__404991,1647,paundri,Eta,Awagarh,Paundri,169174,59702,1647,pondri,Etah,Awagarh,Pondri,44408,0.8642857142857143,0.8642857142857143,,,,
up2021__352007,1647,pawha,Eta,Awagarh,Pawha,169185,59700,1647,pabha,Etah,Awagarh,Pabha,41148,0.8933333333333333,0.8933333333333333,,,,
up2021__398633,1650,sakrouli,Eta,Jalesr,Sakrouli,169209,59869,1650,shakrauli,Etah,Jalesar,Shakrauli,51689,0.8958333333333333,0.8958333333333333,,,,
up2021__243424,1650,budhera,Eta,Jalesr,Budhera,169218,265642,1650,budhaira,Etah,Jalesar,Budhaira,11683,0.8880952380952382,0.8880952380952382,,,,
up2021__281407,1650,payadapur,Eta,Jalesr,Payadapur,169233,265501,1650,paidapur,Etah,Jalesar,Paidapur,41667,0.8693121693121693,0.8693121693121693,,,,
up2021__361597,1650,bachhaipura,Eta,Jalesr,Bachhaipura,169239,59828,1650,bachhepura,Etah,Jalesar,Bachhepura,3481,0.8991919191919192,0.8991919191919192,,,,
up2021__280408,1650,bhyau,Eta,Jalesr,Bhyau,169242,59832,1650,bhiau,Etah,Jalesar,Bhiau,9842,0.8933333333333333,0.8933333333333333,,,,
up2021__303856,1650,saantha navipur,Eta,Jalesr,Saantha Navipur,169249,59867,1650,satha nabipur,Etah,Jalesar,Satha Nabipur,50659,0.8594871794871796,0.8594871794871796,,,,
up2021__287920,1650,rasidpur,Eta,Jalesr,Rasidpur,169251,59864,1650,rasheed pur,Etah,Jalesar,Rasheed Pur,46997,0.8859848484848485,0.8859848484848485,,,,
up2021__264881,1649,ahrai vichnapur,Eta,Jaithara,Ahrai Vichnapur,169266,59767,1649,aharai bichanpur,Etah,Jaithara,Aharai Bichanpur,486,0.8726984126984128,0.8726984126984128,,,,
up2021__206131,1649,saroth puwaya,Eta,Jaithara,Saroth Puwaya,169271,59818,1649,sarauth puwayan,Etah,Jaithara,Sarauth Puwayan,50194,0.8964957264957265,0.8964957264957265,,,,
up2021__321976,1649,saroth pachhaya,Eta,Jaithara,Saroth Pachhaya,169272,59817,1649,sarauth pachhayan,Etah,Jaithara,Sarauth Pachhayan,50193,0.8599346405228758,0.8599346405228758,,,,
up2021__1492234,1649,datoli,Eta,Jaithara,Datoli,169279,59780,1649,datauli,Etah,Jaithara,Datauli,14714,0.8944444444444445,0.8944444444444445,,,,
up2021__330792,1649,rupdhani,Eta,Jaithara,Rupdhani,169294,59815,1649,roopdhani,Etah,Jaithara,Roopdhani,47880,0.8958333333333333,0.8958333333333333,,,,
up2021__247515,1649,gangoora,Eta,Jaithara,Gangoora,169299,265688,1649,gangupura,Etah,Jaithara,Gangupura,18759,0.8833333333333333,0.8833333333333333,,,,
up2021__330241,1649,vichhand pahadpur,Eta,Jaithara,Vichhand Pahadpur,169303,59778,1649,bichhand paharpur,Etah,Jaithara,Bichhand Paharpur,10632,0.8993464052287582,0.8993464052287582,,,,
up2021__369571,1649,bhaul,Eta,Jaithara,Bhaul,169309,59776,1649,bhalaul,Etah,Jaithara,Bhalaul,8893,0.8866666666666667,0.8866666666666667,,,,
up2021__379490,1649,bhamora,Eta,Jaithara,Bhamora,169311,265686,1649,bhamaura,Etah,Jaithara,Bhamaura,8933,0.8880952380952382,0.8880952380952382,,,,
up2021__382072,1653,gudha,Eta,Nidhauli Kala,Gudha,169325,60021,1653,gurha,Etah,Nidhauli Kalan,Gurha,20793,0.8933333333333333,0.8933333333333333,,,,
up2021__387491,1653,magroli,Eta,Nidhauli Kala,Magroli,169329,60037,1653,mangrauli,Etah,Nidhauli Kalan,Mangrauli,35310,0.873015873015873,0.873015873015873,,,,
up2021__405172,1653,lahra,Eta,Nidhauli Kala,Lahra,169332,60034,1653,lehra,Etah,Nidhauli Kalan,Lehra,32695,0.88,0.88,,,,
up2021__438147,1653,pipra,Eta,Nidhauli Kala,Pipra,169346,60051,1653,piphara,Etah,Nidhauli Kalan,Piphara,44019,0.8866666666666667,0.8866666666666667,,,,
up2021__243561,1653,sirav,Eta,Nidhauli Kala,Sirav,169352,60058,1653,siraon,Etah,Nidhauli Kalan,Siraon,53093,0.8933333333333334,0.8933333333333334,,,,
up2021__295287,1653,jitoli,Eta,Nidhauli Kala,Jitoli,169359,60028,1653,jitauli,Etah,Nidhauli Kalan,Jitauli,25076,0.8944444444444445,0.8944444444444445,,,,
up2021__380075,1653,mazhrau,Eta,Nidhauli Kala,Mazhrau,169369,60035,1653,majharau,Etah,Nidhauli Kalan,Majharau,34466,0.8507936507936509,0.8507936507936509,,,,
up2021__203045,1652,mirapur,Eta,Marhara,Mirapur,169406,59980,1652,meerapur,Etah,Marehra,Meerapur,36405,0.8821428571428571,0.8821428571428571,,,,
up2021__250629,1652,maihnisora,Eta,Marhara,Maihnisora,169418,59979,1652,maihani shora,Etah,Marehra,Maihani Shora,34338,0.8938461538461538,0.8938461538461538,,,,
up2021__300029,1652,rasulpur gadholi,Eta,Marhara,Rasulpur Gadholi,169426,59989,1652,rasoolpur gadauli,Etah,Marehra,Rasoolpur Gadauli,47078,0.8833993212669684,0.8833993212669684,,,,
up2021__361816,1652,nagla khyali,Eta,Marhara,Nagla Khyali,169441,59985,1652,nagalakhyali,Etah,Marehra,Nagalakhyali,38566,0.8974747474747474,0.8974747474747474,,,,
up2021__357952,1657,pahara majra kabirpur,Eta,Sheetalpur,Pahara Majra Kabirpur,169455,60284,1657,pehara majra kabir pur,Etah,Shitalpur,Pehara Majra Kabir Pur,43547,0.8684415584415583,0.8684415584415583,,,,
up2021__326745,1657,jisukhpura,Eta,Sheetalpur,Jisukhpura,169468,60252,1657,jeesukhpur,Etah,Shitalpur,Jeesukhpur,24750,0.88,0.88,,,,
up2021__397195,1657,narori,Eta,Sheetalpur,Narori,169475,60278,1657,narauri,Etah,Shitalpur,Narauri,39501,0.8944444444444445,0.8944444444444445,,,,
up2021__293218,1657,ahmedabad,Eta,Sheetalpur,Ahmedabad,169488,60225,1657,ahmadabad,Etah,Shitalpur,Ahmadabad,624,0.8898148148148148,0.8898148148148148,,,,
up2021__424097,1657,dulhapur,Eta,Sheetalpur,Dulhapur,169524,60245,1657,doolhapur,Etah,Shitalpur,Doolhapur,16968,0.8958333333333333,0.8958333333333333,,,,
up2021__436693,1657,biramur,Eta,Sheetalpur,Biramur,169533,265252,1657,virampur,Etah,Shitalpur,Virampur,57443,0.8690476190476191,0.8690476190476191,,,,
up2021__275267,1656,purav,Eta,Sakit,Purav,169540,60203,1656,puraon,Etah,Sakit,Puraon,44777,0.8933333333333334,0.8933333333333334,,,,
up2021__210481,1656,mazra jat saki,Eta,Sakit,Mazra jat Saki,169544,60213,1656,majra jat sakeet,Etah,Sakit,Majra Jat Sakeet,34646,0.8507936507936509,0.8507936507936509,,,,
up2021__232395,1656,karmchandrapur,Eta,Sakit,Karmchandrapur,169549,265408,1656,karamchandpur,Etah,Sakit,Karamchandpur,26886,0.8935897435897436,0.8935897435897436,,,,
up2021__266752,1656,babli,Eta,Sakit,Babli,169550,60152,1656,bawli,Etah,Sakit,Bawli,7518,0.8933333333333333,0.8933333333333333,,,,
up2021__282746,1656,datoli,Eta,Sakit,Datoli,169567,265663,1656,datauli,Etah,Sakit,Datauli,14719,0.8944444444444445,0.8944444444444445,,,,
up2021__217078,1656,rizor,Eta,Sakit,Rizor,169578,60210,1656,rijor,Etah,Sakit,Rijor,47747,0.8933333333333333,0.8933333333333333,,,,
up2021__253158,1656,jisukkhupur sani,Eta,Sakit,Jisukkhupur Sani,169582,265409,1656,jeesukhpur saani,Etah,Sakit,Jeesukhpur Saani,24751,0.864423076923077,0.864423076923077,,,,
up2021__208755,1656,kabbar,Eta,Sakit,Kabbar,169587,60174,1656,kawar,Etah,Sakit,Kawar,28053,0.8577777777777779,0.8577777777777779,,,,
up2021__201511,1656,kaunchi,Eta,Sakit,Kaunchi,169602,60175,1656,konchi,Etah,Sakit,Konchi,30524,0.8642857142857143,0.8642857142857143,,,,
up2021__255313,1656,radhanagar,Eta,Sakit,Radhanagar,169617,60204,1656,radhey nagar,Etah,Sakit,Radhey Nagar,45093,0.8855555555555555,0.8855555555555555,,,,
